"No.","Time","Source","Destination","Protocol","Length","Info"
"92129","2016-09-27 03:41:42.701944","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29841 Ack=28705 Win=3072 Len=1"
"92186","2016-09-27 03:41:52.903175","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29841 Ack=28705 Win=3072 Len=1"
"92233","2016-09-27 03:42:03.104423","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29841 Ack=28705 Win=3072 Len=1"
"92279","2016-09-27 03:42:11.006747","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"92286","2016-09-27 03:42:11.225099","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=29911 Ack=28774 Win=3072 Len=0"
"92307","2016-09-27 03:42:16.229240","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"92320","2016-09-27 03:42:19.476804","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"92330","2016-09-27 03:42:19.695844","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=29980 Ack=28843 Win=3072 Len=0"
"92399","2016-09-27 03:42:29.680507","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29979 Ack=28843 Win=3072 Len=1"
"92457","2016-09-27 03:42:39.881890","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29979 Ack=28843 Win=3072 Len=1"
"92502","2016-09-27 03:42:50.083168","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29979 Ack=28843 Win=3072 Len=1"
"92576","2016-09-27 03:43:00.284521","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29979 Ack=28843 Win=3072 Len=1"
"92615","2016-09-27 03:43:10.486056","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=29979 Ack=28843 Win=3072 Len=1"
"92639","2016-09-27 03:43:15.709274","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"92648","2016-09-27 03:43:18.389937","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"92652","2016-09-27 03:43:18.608931","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30049 Ack=28912 Win=3072 Len=0"
"92730","2016-09-27 03:43:28.593866","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30048 Ack=28912 Win=3072 Len=1"
"92773","2016-09-27 03:43:38.801193","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30048 Ack=28912 Win=3072 Len=1"
"92780","2016-09-27 03:43:41.423614","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"92783","2016-09-27 03:43:41.656763","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30118 Ack=28981 Win=3072 Len=0"
"92818","2016-09-27 03:43:51.641702","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30117 Ack=28981 Win=3072 Len=1"
"92861","2016-09-27 03:44:01.843539","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30117 Ack=28981 Win=3072 Len=1"
"92886","2016-09-27 03:44:07.069256","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"92908","2016-09-27 03:44:12.048726","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30117 Ack=28981 Win=3072 Len=1"
"92962","2016-09-27 03:44:22.250323","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30117 Ack=28981 Win=3072 Len=1"
"93020","2016-09-27 03:44:29.053682","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"93023","2016-09-27 03:44:29.273391","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30203 Ack=29050 Win=3072 Len=0"
"93064","2016-09-27 03:44:39.258246","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30202 Ack=29050 Win=3072 Len=1"
"93100","2016-09-27 03:44:49.459451","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30202 Ack=29050 Win=3072 Len=1"
"93150","2016-09-27 03:44:59.011964","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"93153","2016-09-27 03:44:59.230437","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30272 Ack=29119 Win=3072 Len=0"
"93181","2016-09-27 03:45:04.229237","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"93200","2016-09-27 03:45:09.215110","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30271 Ack=29119 Win=3072 Len=1"
"93255","2016-09-27 03:45:19.416628","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30271 Ack=29119 Win=3072 Len=1"
"93333","2016-09-27 03:45:29.617790","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30271 Ack=29119 Win=3072 Len=1"
"93369","2016-09-27 03:45:39.819088","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30271 Ack=29119 Win=3072 Len=1"
"93423","2016-09-27 03:45:50.023641","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30271 Ack=29119 Win=3072 Len=1"
"93438","2016-09-27 03:45:55.249241","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"93453","2016-09-27 03:45:57.923842","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"93457","2016-09-27 03:45:58.164800","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30341 Ack=29188 Win=3072 Len=0"
"93508","2016-09-27 03:46:08.149426","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30340 Ack=29188 Win=3072 Len=1"
"93522","2016-09-27 03:46:10.677575","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"93526","2016-09-27 03:46:10.901074","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30410 Ack=29257 Win=3072 Len=0"
"93612","2016-09-27 03:46:20.885911","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30409 Ack=29257 Win=3072 Len=1"
"93657","2016-09-27 03:46:31.088724","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30409 Ack=29257 Win=3072 Len=1"
"93760","2016-09-27 03:46:41.290234","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30409 Ack=29257 Win=3072 Len=1"
"93779","2016-09-27 03:46:46.509266","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"93806","2016-09-27 03:46:51.493450","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30409 Ack=29257 Win=3072 Len=1"
"93842","2016-09-27 03:47:01.696474","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30409 Ack=29257 Win=3072 Len=1"
"93883","2016-09-27 03:47:09.590587","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"93887","2016-09-27 03:47:09.808660","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30479 Ack=29326 Win=3072 Len=0"
"93920","2016-09-27 03:47:19.793454","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30478 Ack=29326 Win=3072 Len=1"
"93924","2016-09-27 03:47:20.155570","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"93928","2016-09-27 03:47:20.374359","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30548 Ack=29395 Win=3072 Len=0"
"93970","2016-09-27 03:47:30.359248","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30547 Ack=29395 Win=3072 Len=1"
"94020","2016-09-27 03:47:40.561547","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30547 Ack=29395 Win=3072 Len=1"
"94044","2016-09-27 03:47:45.779246","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"94072","2016-09-27 03:47:50.763834","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30547 Ack=29395 Win=3072 Len=1"
"94109","2016-09-27 03:48:00.966384","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30547 Ack=29395 Win=3072 Len=1"
"94162","2016-09-27 03:48:11.167807","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30547 Ack=29395 Win=3072 Len=1"
"94197","2016-09-27 03:48:19.068338","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"94202","2016-09-27 03:48:19.286901","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30617 Ack=29464 Win=3072 Len=0"
"94250","2016-09-27 03:48:24.289229","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"94290","2016-09-27 03:48:29.271689","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30616 Ack=29464 Win=3072 Len=1"
"94294","2016-09-27 03:48:29.690587","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"94297","2016-09-27 03:48:29.908656","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30702 Ack=29533 Win=3072 Len=0"
"94334","2016-09-27 03:48:39.893457","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30701 Ack=29533 Win=3072 Len=1"
"94335","2016-09-27 03:48:39.973366","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"94339","2016-09-27 03:48:40.193600","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30771 Ack=29602 Win=3072 Len=0"
"94386","2016-09-27 03:48:50.178318","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30770 Ack=29602 Win=3072 Len=1"
"94422","2016-09-27 03:49:00.384579","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30770 Ack=29602 Win=3072 Len=1"
"94464","2016-09-27 03:49:05.609236","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"94493","2016-09-27 03:49:10.585851","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30770 Ack=29602 Win=3072 Len=1"
"94542","2016-09-27 03:49:20.787272","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30770 Ack=29602 Win=3072 Len=1"
"94575","2016-09-27 03:49:30.997226","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30770 Ack=29602 Win=3072 Len=1"
"94618","2016-09-27 03:49:38.885611","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"94622","2016-09-27 03:49:39.103273","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30840 Ack=29671 Win=3072 Len=0"
"94647","2016-09-27 03:49:44.109256","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"94672","2016-09-27 03:49:49.088176","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30839 Ack=29671 Win=3072 Len=1"
"94699","2016-09-27 03:49:54.613911","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"94701","2016-09-27 03:49:54.613967","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x01f1 A pool.ntp.org"
"94703","2016-09-27 03:49:54.618690","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"94705","2016-09-27 03:49:54.618816","192.168.1.196","27.124.125.251","NTP","90","NTP Version 3, client"
"94727","2016-09-27 03:49:59.289384","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30839 Ack=29671 Win=3072 Len=1"
"94766","2016-09-27 03:50:09.490496","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30839 Ack=29671 Win=3072 Len=1"
"94816","2016-09-27 03:50:19.692066","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30839 Ack=29671 Win=3072 Len=1"
"94845","2016-09-27 03:50:24.909267","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"94889","2016-09-27 03:50:29.893419","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30839 Ack=29671 Win=3072 Len=1"
"94916","2016-09-27 03:50:37.797809","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"94919","2016-09-27 03:50:38.015650","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30909 Ack=29740 Win=3072 Len=0"
"94964","2016-09-27 03:50:48.000537","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30908 Ack=29740 Win=3072 Len=1"
"95046","2016-09-27 03:50:58.202001","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30908 Ack=29740 Win=3072 Len=1"
"95069","2016-09-27 03:51:03.419223","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"95094","2016-09-27 03:51:08.403351","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30908 Ack=29740 Win=3072 Len=1"
"95100","2016-09-27 03:51:09.273817","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"95103","2016-09-27 03:51:09.492309","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=30978 Ack=29809 Win=3072 Len=0"
"95143","2016-09-27 03:51:19.477106","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30977 Ack=29809 Win=3072 Len=1"
"95192","2016-09-27 03:51:29.678345","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30977 Ack=29809 Win=3072 Len=1"
"95316","2016-09-27 03:51:39.879786","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30977 Ack=29809 Win=3072 Len=1"
"95351","2016-09-27 03:51:45.099281","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"95383","2016-09-27 03:51:50.081248","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30977 Ack=29809 Win=3072 Len=1"
"95558","2016-09-27 03:52:00.283011","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=30977 Ack=29809 Win=3072 Len=1"
"95590","2016-09-27 03:52:08.187202","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"95594","2016-09-27 03:52:08.405143","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31047 Ack=29878 Win=3072 Len=0"
"95641","2016-09-27 03:52:18.390096","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31046 Ack=29878 Win=3072 Len=1"
"95669","2016-09-27 03:52:20.880733","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"95674","2016-09-27 03:52:21.109926","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31116 Ack=29947 Win=3072 Len=0"
"95681","2016-09-27 03:52:23.609232","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"95731","2016-09-27 03:52:30.328572","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"95734","2016-09-27 03:52:30.547845","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31201 Ack=30016 Win=3072 Len=0"
"95786","2016-09-27 03:52:40.532809","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31200 Ack=30016 Win=3072 Len=1"
"95826","2016-09-27 03:52:45.759258","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"95854","2016-09-27 03:52:50.735531","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31200 Ack=30016 Win=3072 Len=1"
"95920","2016-09-27 03:53:00.936986","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31200 Ack=30016 Win=3072 Len=1"
"95966","2016-09-27 03:53:11.138812","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31200 Ack=30016 Win=3072 Len=1"
"95988","2016-09-27 03:53:16.359221","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"96038","2016-09-27 03:53:21.340210","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31200 Ack=30016 Win=3072 Len=1"
"96109","2016-09-27 03:53:29.241776","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"96116","2016-09-27 03:53:29.460063","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31270 Ack=30085 Win=3072 Len=0"
"96159","2016-09-27 03:53:38.571646","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"96163","2016-09-27 03:53:38.789763","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31339 Ack=30154 Win=3072 Len=0"
"96186","2016-09-27 03:53:43.799238","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"96242","2016-09-27 03:53:48.774528","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31338 Ack=30154 Win=3072 Len=1"
"96294","2016-09-27 03:53:58.976111","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31338 Ack=30154 Win=3072 Len=1"
"96347","2016-09-27 03:54:09.177398","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31338 Ack=30154 Win=3072 Len=1"
"96369","2016-09-27 03:54:14.399223","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"96385","2016-09-27 03:54:19.378841","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31338 Ack=30154 Win=3072 Len=1"
"96453","2016-09-27 03:54:29.580090","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31338 Ack=30154 Win=3072 Len=1"
"96519","2016-09-27 03:54:37.483692","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"96522","2016-09-27 03:54:37.701508","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31408 Ack=30223 Win=3072 Len=0"
"96551","2016-09-27 03:54:42.709243","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"96569","2016-09-27 03:54:47.686345","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"96619","2016-09-27 03:54:57.887626","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"96670","2016-09-27 03:55:08.089150","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"96691","2016-09-27 03:55:13.309226","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"96708","2016-09-27 03:55:18.290740","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"96793","2016-09-27 03:55:28.492397","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31407 Ack=30223 Win=3072 Len=1"
"96808","2016-09-27 03:55:33.719279","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"96820","2016-09-27 03:55:36.396751","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"96823","2016-09-27 03:55:36.614418","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31477 Ack=30292 Win=3072 Len=0"
"96861","2016-09-27 03:55:46.599201","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31476 Ack=30292 Win=3072 Len=1"
"96959","2016-09-27 03:55:56.800450","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31476 Ack=30292 Win=3072 Len=1"
"96998","2016-09-27 03:56:02.019209","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"97019","2016-09-27 03:56:07.002455","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31476 Ack=30292 Win=3072 Len=1"
"97022","2016-09-27 03:56:07.857919","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"97026","2016-09-27 03:56:08.080498","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31546 Ack=30361 Win=3072 Len=0"
"97066","2016-09-27 03:56:18.065432","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31545 Ack=30361 Win=3072 Len=1"
"97116","2016-09-27 03:56:23.289266","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"97145","2016-09-27 03:56:28.266818","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31545 Ack=30361 Win=3072 Len=1"
"97159","2016-09-27 03:56:30.975032","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"97166","2016-09-27 03:56:31.194324","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31631 Ack=30430 Win=3072 Len=0"
"97206","2016-09-27 03:56:41.179280","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"97229","2016-09-27 03:56:46.399256","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"97257","2016-09-27 03:56:51.381935","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"97369","2016-09-27 03:57:01.583256","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"97434","2016-09-27 03:57:11.784671","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31630 Ack=30430 Win=3072 Len=1"
"97454","2016-09-27 03:57:17.009246","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"97477","2016-09-27 03:57:21.605802","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"97481","2016-09-27 03:57:21.824174","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31700 Ack=30499 Win=3072 Len=0"
"97524","2016-09-27 03:57:31.809119","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"97567","2016-09-27 03:57:42.011217","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"97589","2016-09-27 03:57:47.229245","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"97621","2016-09-27 03:57:52.212571","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"97699","2016-09-27 03:58:02.413923","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"97748","2016-09-27 03:58:12.615159","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31699 Ack=30499 Win=3072 Len=1"
"97772","2016-09-27 03:58:17.839255","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"97794","2016-09-27 03:58:20.518778","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"97797","2016-09-27 03:58:20.736592","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31769 Ack=30568 Win=3072 Len=0"
"97857","2016-09-27 03:58:30.721635","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=31768 Ack=30568 Win=3072 Len=1"
"97880","2016-09-27 03:58:37.149370","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"97883","2016-09-27 03:58:37.368161","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=31838 Ack=30637 Win=3072 Len=0"
"97909","2016-09-27 03:58:42.369271","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
