"No.","Time","Source","Destination","Protocol","Length","Info"
"39489","2016-09-28 00:59:31.073000","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13176 Ack=12697 Win=3072 Len=1"
"39549","2016-09-28 00:59:41.273875","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13176 Ack=12697 Win=3072 Len=1"
"39575","2016-09-28 00:59:48.858867","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"39579","2016-09-28 00:59:49.077944","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13262 Ack=12766 Win=3072 Len=0"
"39618","2016-09-28 00:59:59.062278","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13261 Ack=12766 Win=3072 Len=1"
"39673","2016-09-28 01:00:09.263063","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13261 Ack=12766 Win=3072 Len=1"
"39707","2016-09-28 01:00:19.463696","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13261 Ack=12766 Win=3072 Len=1"
"39724","2016-09-28 01:00:24.689257","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"39727","2016-09-28 01:00:25.840785","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"39730","2016-09-28 01:00:26.059483","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13331 Ack=12835 Win=3072 Len=0"
"39767","2016-09-28 01:00:36.043607","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13330 Ack=12835 Win=3072 Len=1"
"39821","2016-09-28 01:00:41.036242","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"39825","2016-09-28 01:00:41.258589","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13400 Ack=12904 Win=3072 Len=0"
"39870","2016-09-28 01:00:51.242912","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13399 Ack=12904 Win=3072 Len=1"
"39907","2016-09-28 01:01:01.443651","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13399 Ack=12904 Win=3072 Len=1"
"39949","2016-09-28 01:01:11.644514","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13399 Ack=12904 Win=3072 Len=1"
"39967","2016-09-28 01:01:16.869251","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"39982","2016-09-28 01:01:21.845304","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13399 Ack=12904 Win=3072 Len=1"
"40028","2016-09-28 01:01:32.046156","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13399 Ack=12904 Win=3072 Len=1"
"40073","2016-09-28 01:01:39.945770","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"40081","2016-09-28 01:01:40.163525","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13469 Ack=12973 Win=3072 Len=0"
"40133","2016-09-28 01:01:50.147753","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13468 Ack=12973 Win=3072 Len=1"
"40177","2016-09-28 01:02:00.348755","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13468 Ack=12973 Win=3072 Len=1"
"40207","2016-09-28 01:02:05.569246","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"40233","2016-09-28 01:02:10.549891","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13468 Ack=12973 Win=3072 Len=1"
"40297","2016-09-28 01:02:20.750780","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13468 Ack=12973 Win=3072 Len=1"
"40404","2016-09-28 01:02:30.951543","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13468 Ack=12973 Win=3072 Len=1"
"40447","2016-09-28 01:02:38.854986","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"40450","2016-09-28 01:02:39.073054","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13538 Ack=13042 Win=3072 Len=0"
"40503","2016-09-28 01:02:49.057344","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13537 Ack=13042 Win=3072 Len=1"
"40536","2016-09-28 01:02:54.279229","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"40611","2016-09-28 01:02:59.258080","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13537 Ack=13042 Win=3072 Len=1"
"40660","2016-09-28 01:03:09.458577","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13537 Ack=13042 Win=3072 Len=1"
"40664","2016-09-28 01:03:10.296860","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"40667","2016-09-28 01:03:10.515487","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13607 Ack=13111 Win=3072 Len=0"
"40702","2016-09-28 01:03:20.499566","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13606 Ack=13111 Win=3072 Len=1"
"40744","2016-09-28 01:03:30.700630","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13606 Ack=13111 Win=3072 Len=1"
"40794","2016-09-28 01:03:40.901128","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13606 Ack=13111 Win=3072 Len=1"
"40815","2016-09-28 01:03:46.119268","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"40833","2016-09-28 01:03:49.480017","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"40837","2016-09-28 01:03:49.698350","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13692 Ack=13180 Win=3072 Len=0"
"40878","2016-09-28 01:03:59.682443","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13691 Ack=13180 Win=3072 Len=1"
"40925","2016-09-28 01:04:09.883170","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13691 Ack=13180 Win=3072 Len=1"
"40965","2016-09-28 01:04:20.083872","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13691 Ack=13180 Win=3072 Len=1"
"41000","2016-09-28 01:04:30.284972","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13691 Ack=13180 Win=3072 Len=1"
"41030","2016-09-28 01:04:35.509234","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"41051","2016-09-28 01:04:40.485835","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13691 Ack=13180 Win=3072 Len=1"
"41078","2016-09-28 01:04:48.389515","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"41082","2016-09-28 01:04:48.613198","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13761 Ack=13249 Win=3072 Len=0"
"41149","2016-09-28 01:04:58.597388","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13760 Ack=13249 Win=3072 Len=1"
"41194","2016-09-28 01:05:08.798315","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13760 Ack=13249 Win=3072 Len=1"
"41266","2016-09-28 01:05:18.999169","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13760 Ack=13249 Win=3072 Len=1"
"41297","2016-09-28 01:05:24.219305","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"41317","2016-09-28 01:05:26.565359","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"41320","2016-09-28 01:05:26.787056","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13830 Ack=13318 Win=3072 Len=0"
"41361","2016-09-28 01:05:36.771034","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13829 Ack=13318 Win=3072 Len=1"
"41373","2016-09-28 01:05:39.564346","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"41376","2016-09-28 01:05:39.782967","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13899 Ack=13387 Win=3072 Len=0"
"41416","2016-09-28 01:05:49.766983","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13898 Ack=13387 Win=3072 Len=1"
"41503","2016-09-28 01:05:59.967533","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13898 Ack=13387 Win=3072 Len=1"
"41564","2016-09-28 01:06:10.168146","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13898 Ack=13387 Win=3072 Len=1"
"41581","2016-09-28 01:06:15.389213","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"41598","2016-09-28 01:06:20.369094","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13898 Ack=13387 Win=3072 Len=1"
"41633","2016-09-28 01:06:30.569998","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13898 Ack=13387 Win=3072 Len=1"
"41687","2016-09-28 01:06:38.472534","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"41690","2016-09-28 01:06:38.691014","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=13968 Ack=13456 Win=3072 Len=0"
"41707","2016-09-28 01:06:43.699245","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"41729","2016-09-28 01:06:48.675238","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13967 Ack=13456 Win=3072 Len=1"
"41788","2016-09-28 01:06:58.876389","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13967 Ack=13456 Win=3072 Len=1"
"41843","2016-09-28 01:07:09.077013","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13967 Ack=13456 Win=3072 Len=1"
"41865","2016-09-28 01:07:14.299281","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"41886","2016-09-28 01:07:19.277764","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13967 Ack=13456 Win=3072 Len=1"
"42005","2016-09-28 01:07:29.478378","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=13967 Ack=13456 Win=3072 Len=1"
"42040","2016-09-28 01:07:37.380617","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"42044","2016-09-28 01:07:37.598485","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14037 Ack=13525 Win=3072 Len=0"
"42062","2016-09-28 01:07:42.599223","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"42088","2016-09-28 01:07:47.582503","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14036 Ack=13525 Win=3072 Len=1"
"42100","2016-09-28 01:07:50.108170","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"42104","2016-09-28 01:07:50.326443","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14122 Ack=13594 Win=3072 Len=0"
"42153","2016-09-28 01:08:00.310429","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14121 Ack=13594 Win=3072 Len=1"
"42206","2016-09-28 01:08:08.832635","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"42210","2016-09-28 01:08:09.093571","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14191 Ack=13663 Win=3072 Len=0"
"42228","2016-09-28 01:08:14.049246","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"42254","2016-09-28 01:08:19.077633","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14190 Ack=13663 Win=3072 Len=1"
"42291","2016-09-28 01:08:29.278174","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14190 Ack=13663 Win=3072 Len=1"
"42342","2016-09-28 01:08:39.478730","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14190 Ack=13663 Win=3072 Len=1"
"42365","2016-09-28 01:08:44.699247","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"42368","2016-09-28 01:08:46.412568","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"42370","2016-09-28 01:08:46.412625","192.168.1.196","192.168.1.1","DNS","72","Standard query 0x0274 A pool.ntp.org"
"42372","2016-09-28 01:08:46.418437","Physical_00:67:5e","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.196"
"42374","2016-09-28 01:08:46.418584","192.168.1.196","192.189.54.17","NTP","90","NTP Version 3, client"
"42390","2016-09-28 01:08:49.679370","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14190 Ack=13663 Win=3072 Len=1"
"42426","2016-09-28 01:08:59.880144","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14190 Ack=13663 Win=3072 Len=1"
"42508","2016-09-28 01:09:07.740290","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"42513","2016-09-28 01:09:07.959417","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14260 Ack=13732 Win=3072 Len=0"
"42537","2016-09-28 01:09:12.959237","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"42557","2016-09-28 01:09:17.943362","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14259 Ack=13732 Win=3072 Len=1"
"42588","2016-09-28 01:09:28.143542","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14259 Ack=13732 Win=3072 Len=1"
"42634","2016-09-28 01:09:38.343919","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14259 Ack=13732 Win=3072 Len=1"
"42651","2016-09-28 01:09:43.569218","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"42679","2016-09-28 01:09:48.544568","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14259 Ack=13732 Win=3072 Len=1"
"42727","2016-09-28 01:09:58.745082","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14259 Ack=13732 Win=3072 Len=1"
"42779","2016-09-28 01:10:06.647626","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"42783","2016-09-28 01:10:06.865518","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14329 Ack=13801 Win=3072 Len=0"
"42806","2016-09-28 01:10:11.869230","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"42826","2016-09-28 01:10:16.849462","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14328 Ack=13801 Win=3072 Len=1"
"42863","2016-09-28 01:10:27.050092","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14328 Ack=13801 Win=3072 Len=1"
"42864","2016-09-28 01:10:27.204206","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"42868","2016-09-28 01:10:27.422424","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14398 Ack=13870 Win=3072 Len=0"
"42921","2016-09-28 01:10:37.406342","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14397 Ack=13870 Win=3072 Len=1"
"42926","2016-09-28 01:10:38.095448","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"42931","2016-09-28 01:10:38.314146","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14467 Ack=13939 Win=3072 Len=0"
"42962","2016-09-28 01:10:42.629224","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"42988","2016-09-28 01:10:48.298192","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14466 Ack=13939 Win=3072 Len=1"
"43019","2016-09-28 01:10:58.498726","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14466 Ack=13939 Win=3072 Len=1"
"43078","2016-09-28 01:11:08.699184","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14466 Ack=13939 Win=3072 Len=1"
"43130","2016-09-28 01:11:18.899611","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14466 Ack=13939 Win=3072 Len=1"
"43148","2016-09-28 01:11:24.119274","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"43163","2016-09-28 01:11:29.100060","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14466 Ack=13939 Win=3072 Len=1"
"43215","2016-09-28 01:11:37.003648","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"43219","2016-09-28 01:11:37.223075","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14536 Ack=14008 Win=3072 Len=0"
"43263","2016-09-28 01:11:47.206890","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14535 Ack=14008 Win=3072 Len=1"
"43289","2016-09-28 01:11:50.726356","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"43292","2016-09-28 01:11:50.944510","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14621 Ack=14077 Win=3072 Len=0"
"43330","2016-09-28 01:12:00.928378","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14620 Ack=14077 Win=3072 Len=1"
"43366","2016-09-28 01:12:06.149253","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"43417","2016-09-28 01:12:11.128985","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14620 Ack=14077 Win=3072 Len=1"
"43467","2016-09-28 01:12:21.329565","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14620 Ack=14077 Win=3072 Len=1"
"43586","2016-09-28 01:12:31.530114","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14620 Ack=14077 Win=3072 Len=1"
"43632","2016-09-28 01:12:41.730740","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14620 Ack=14077 Win=3072 Len=1"
"43651","2016-09-28 01:12:46.949259","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"43673","2016-09-28 01:12:49.634936","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"43676","2016-09-28 01:12:49.852729","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14690 Ack=14146 Win=3072 Len=0"
"43734","2016-09-28 01:12:59.836765","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14689 Ack=14146 Win=3072 Len=1"
"43776","2016-09-28 01:13:07.362342","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"43779","2016-09-28 01:13:07.615461","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14759 Ack=14215 Win=3072 Len=0"
"43833","2016-09-28 01:13:17.599412","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14758 Ack=14215 Win=3072 Len=1"
"43874","2016-09-28 01:13:27.799842","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14758 Ack=14215 Win=3072 Len=1"
"43912","2016-09-28 01:13:33.019241","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"43946","2016-09-28 01:13:38.000392","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14758 Ack=14215 Win=3072 Len=1"
"43983","2016-09-28 01:13:48.201127","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14758 Ack=14215 Win=3072 Len=1"
"44012","2016-09-28 01:13:58.401591","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14758 Ack=14215 Win=3072 Len=1"
"44056","2016-09-28 01:14:06.270017","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"44062","2016-09-28 01:14:06.487870","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14828 Ack=14284 Win=3072 Len=0"
"44080","2016-09-28 01:14:11.489254","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"44144","2016-09-28 01:14:16.471917","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14827 Ack=14284 Win=3072 Len=1"
"44204","2016-09-28 01:14:26.672489","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14827 Ack=14284 Win=3072 Len=1"
"44267","2016-09-28 01:14:36.874055","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14827 Ack=14284 Win=3072 Len=1"
"44306","2016-09-28 01:14:47.075683","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14827 Ack=14284 Win=3072 Len=1"
"44335","2016-09-28 01:14:52.299280","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"44354","2016-09-28 01:14:57.276319","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14827 Ack=14284 Win=3072 Len=1"
"44390","2016-09-28 01:15:05.177822","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"44395","2016-09-28 01:15:05.397729","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14897 Ack=14353 Win=3072 Len=0"
"44438","2016-09-28 01:15:15.381930","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14896 Ack=14353 Win=3072 Len=1"
"44504","2016-09-28 01:15:25.582507","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=14896 Ack=14353 Win=3072 Len=1"
"44513","2016-09-28 01:15:27.891502","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"44516","2016-09-28 01:15:28.109767","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=14966 Ack=14422 Win=3072 Len=0"
"44524","2016-09-28 01:15:30.809244","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"44553","2016-09-28 01:15:36.625141","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"44557","2016-09-28 01:15:36.887096","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=15035 Ack=14491 Win=3072 Len=0"
"44582","2016-09-28 01:15:46.871148","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=15034 Ack=14491 Win=3072 Len=1"
"44606","2016-09-28 01:15:51.347584","192.168.1.196","54.210.202.2","TLSv1.2","139","Application Data"
"44609","2016-09-28 01:15:51.565563","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=15120 Ack=14560 Win=3072 Len=0"
"44648","2016-09-28 01:16:01.549627","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=15119 Ack=14560 Win=3072 Len=1"
"44711","2016-09-28 01:16:11.750151","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=15119 Ack=14560 Win=3072 Len=1"
"44759","2016-09-28 01:16:16.969252","Physical_00:67:5e","Tp-LinkT_51:33:ea","ARP","60","192.168.1.196 is at d0:52:a8:00:67:5e"
"44781","2016-09-28 01:16:21.950730","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=15119 Ack=14560 Win=3072 Len=1"
"44826","2016-09-28 01:16:32.151284","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=15119 Ack=14560 Win=3072 Len=1"
"44890","2016-09-28 01:16:42.351989","192.168.1.196","54.210.202.2","TCP","60","[TCP Keep-Alive] 2173  >  443 [ACK] Seq=15119 Ack=14560 Win=3072 Len=1"
"44955","2016-09-28 01:16:50.256115","192.168.1.196","54.210.202.2","TLSv1.2","123","Application Data"
"44961","2016-09-28 01:16:50.474180","192.168.1.196","54.210.202.2","TCP","60","2173  >  443 [ACK] Seq=15189 Ack=14629 Win=3072 Len=0"
